iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
GHA,GH,2169.0,21577.0,21577.0,bakpa agortakpo,,0.39728,6.08654,3,,,2008,11.0,20.0,60,0,,,60,0,,,60,1,,,1,30264,0.0,0.0,0.0166666666666666,0.0157232704402515,14091.538875139408,16,16,16
GHA,GH,2162.0,21421.0,21421.0,benkrom,52640.0,-1.4525321,8.7563725,3,,,2010,,,13,2,,,0,0,,,0,0,,,1,5617,0.1538461538461538,,,,2332.5422467611784,17,17,17
GHA,GH,2162.0,21430.0,21430.0,bishop lemaire,,-2.33221,7.33273,3,,,2008,10.0,16.0,60,0,,,60,0,,,60,0,,,1,30235,0.0,0.0,0.0,0.0,38662.66249373045,18,18,18
GHA,GH,2166.0,21521.0,21521.0,bole,,-2.48642,9.03924,3,,,2008,11.0,18.0,60,1,,,60,1,,,60,0,,,1,30249,0.0166666666666666,0.0166666666666666,0.0,0.0311844863731656,47591.69757749859,19,19,19
GHA,GH,2166.0,21507.0,21507.0,bolla,,0.17291,8.33409,3,,,2008,3.0,18.0,60,4,,,60,0,,,60,1,,,1,30247,0.0666666666666666,0.0,0.0166666666666666,0.0775681341719077,4421.739720364659,20,20,20
GHA,GH,2161.0,21382.0,21382.0,bonkrom d/a,,-2.1059,6.97185,3,,,2008,7.0,18.0,60,2,,,60,0,,,60,1,,,1,30223,0.0333333333333333,0.0,0.0166666666666666,0.0466457023060796,45000.37048005138,21,21,21
GHA,GH,2170.0,21592.0,21592.0,bonsukrom,,-2.25775,5.20845,3,,,2008,10.0,15.0,60,0,,,60,0,,,60,2,,,1,30269,0.0,0.0,0.0333333333333333,0.0314465408805031,28384.923874514912,22,22,22
GHA,GH,2166.0,21526.0,21526.0,busunu,,-1.5099705,9.1632442,1,,,2008,9.0,21.0,60,2,,,60,2,,,60,0,,,1,30206,0.0333333333333333,0.0333333333333333,0.0,0.0618448637316561,36307.59061848146,23,23,23
GHA,GH,2166.0,21515.0,21515.0,central a,,0.056639999,8.86098,3,,,2008,11.0,20.0,60,10,,,60,0,,,60,2,,,1,30251,0.1666666666666666,0.0,0.0333333333333333,0.1834381551362683,24384.731794049934,24,24,24
GHA,GH,2166.0,21505.0,21505.0,chama ame zion,,-0.92221,8.84099,3,,,2008,7.0,24.0,60,0,,,60,3,,,60,0,,,1,30204,0.0,0.05,0.0,0.0471698113207547,23211.843477335886,25,25,25
GHA,GH,2166.0,21516.0,21516.0,chichagi,,0.26661,8.92265,3,,,2008,5.0,19.0,60,7,,,60,0,,,60,0,,,1,30215,0.1166666666666666,0.0,0.0,0.110062893081761,24384.731794049934,26,26,26
GHA,GH,2162.0,21421.0,21421.0,chiranda,52641.0,-1.6105231,8.2536342,1,,,2010,,,27,9,,,0,0,,,0,0,,,1,5619,0.3333333333333333,,,,1059.2751860690908,27,27,27
GHA,GH,2161.0,21405.0,21405.0,dadease,,-1.36937,6.87843,3,,,2008,10.0,19.0,60,1,,,60,2,,,60,0,,,1,30268,0.0166666666666666,0.0333333333333333,0.0,0.0466457023060796,5329.055549449507,28,28,28
GHA,GH,2162.0,21427.0,21427.0,daffour battor,,-0.15456,7.75168,3,,,2008,8.0,18.0,60,6,,,60,0,,,60,0,,,1,30214,0.1,0.0,0.0,0.0943396226415094,36439.72411330759,29,29,29
GHA,GH,2162.0,21414.0,21414.0,dumoli,,-2.51822,8.11725,3,,,2008,6.0,17.0,60,12,,,60,1,,,60,0,,,1,30227,0.2,0.0166666666666666,0.0,0.2012578616352201,55167.640413833935,30,30,30
GHA,GH,2168.0,21548.0,21548.0,dupuoh,,-2.6323600000000003,10.4295,3,,,2008,11.0,19.0,60,0,,,60,0,,,60,0,,,1,30221,0.0,0.0,0.0,0.0,31901.614997711924,31,31,31
GHA,GH,2168.0,21547.0,21547.0,eremon tangzu,,-2.7899699,10.6648,3,,,2008,10.0,19.0,60,0,,,60,0,,,60,0,,,1,30210,0.0,0.0,0.0,0.0,31901.614997711924,32,32,32
GHA,GH,2167.0,21534.0,21534.0,feo awiisi,,-0.8181649999999999,11.0007,3,,,2008,11.0,18.0,59,1,,,59,4,,,59,1,,,1,30256,0.0169491525423728,0.0677966101694915,0.0169491525423728,0.0935178561273786,32207.73559797328,33,33,33
GHA,GH,2163.0,21437.0,21437.0,great oxford,,-1.20266,5.13012,3,,,2008,8.0,16.0,60,0,,,60,3,,,60,0,,,1,30203,0.0,0.05,0.0,0.0471698113207547,88073.3641553033,34,34,34
GHA,GH,2162.0,21421.0,21421.0,gulumpe,,-1.5592802,8.4780677,1,,,2007,1.0,80.0,51,18,,,0,0,,,0,0,,,1,28796,0.3529411764705882,,,,0.0,35,35,36
GHA,GH,2162.0,21421.0,21421.0,gulumpe,52643.0,-1.5592802,8.4780677,1,,,2010,,,20,8,,,0,0,,,0,0,,,1,5608,0.4,,,,0.0,36,36,35
GHA,GH,2162.0,21408.0,21408.0,gyasikrom,,-2.70858,6.81105,3,,,2008,8.0,16.0,60,1,,,60,0,,,60,0,,,1,30200,0.0166666666666666,0.0,0.0,0.0157232704402515,60707.85537892749,37,37,37
GHA,GH,2162.0,21421.0,21421.0,jato akuraa,52644.0,-1.618571,8.2486095,3,,,2010,,,17,12,,,0,0,,,0,0,,,1,5614,0.7058823529411765,,,,331.3461239488161,38,38,38
GHA,GH,2161.0,21387.0,21387.0,juaso methodist,,-1.1209121,6.5824286,1,,,2008,9.0,18.0,60,5,,,60,1,,,60,0,,,1,30243,0.0833333333333333,0.0166666666666666,0.0,0.0930293501048217,43195.487435392235,39,39,39
GHA,GH,2162.0,21421.0,21421.0,kadelso,52645.0,-1.524157,8.6576948,3,,,2010,,,42,15,,,0,0,,,0,0,,,1,5607,0.3571428571428571,,,,8296.279826836415,40,40,40
GHA,GH,2167.0,21537.0,21537.0,kanjarga,,-1.3721499,10.5116,3,,,2008,8.0,22.0,60,1,,,60,1,,,60,0,,,1,30270,0.0166666666666666,0.0166666666666666,0.0,0.0311844863731656,42663.92418021847,41,41,41
GHA,GH,2169.0,21571.0,21571.0,kankye akura,,0.3326349999999999,8.03001,3,,,2008,10.0,20.0,59,3,,,59,0,,,59,0,,,1,30234,0.0508474576271186,0.0,0.0,0.0479692996482251,34282.58359262495,42,42,42
GHA,GH,2162.0,21421.0,21421.0,kawampe,52646.0,-1.566801,8.4526119,3,,,2010,,,14,8,,,0,0,,,0,0,,,1,5613,0.5714285714285714,,,,2984.7620140881095,43,43,43
GHA,GH,2162.0,21425.0,21425.0,kojo boffour,,-0.6746700000000001,8.22451,3,,,2008,10.0,16.0,60,10,,,60,1,,,60,0,,,1,30248,0.1666666666666666,0.0166666666666666,0.0,0.170335429769392,3106.8269386825114,44,44,44
GHA,GH,2168.0,21548.0,21548.0,kojokperi,,-2.24292,10.3594,3,,,2008,9.0,19.0,60,1,,,60,0,,,60,0,,,1,30209,0.0166666666666666,0.0,0.0,0.0157232704402515,31102.884111582345,45,45,45
GHA,GH,2162.0,21425.0,21425.0,konkoma,,-0.649185,8.21325,3,,,2008,7.0,18.0,60,10,,,60,0,,,60,0,,,1,30219,0.1666666666666666,0.0,0.0,0.1572327044025157,1350.8255658880878,46,46,46
GHA,GH,2161.0,21403.0,21403.0,konkon,,-1.69348,7.29777,3,,,2008,9.0,18.0,60,4,,,60,4,,,60,0,,,1,30213,0.0666666666666666,0.0666666666666666,0.0,0.1215932914046121,29071.97910029167,47,47,47
GHA,GH,2166.0,21507.0,21507.0,kpassa,,0.181785,8.29578,3,,,2008,7.0,17.0,60,6,,,60,0,,,60,1,,,1,30199,0.1,0.0,0.0166666666666666,0.1084905660377358,4421.739720364659,48,48,48
GHA,GH,2166.0,21510.0,21510.0,kuduli,,-0.3120161999999999,9.6700963,1,,,2008,5.0,17.0,60,1,,,60,2,,,60,1,,,1,30211,0.0166666666666666,0.0333333333333333,0.0166666666666666,0.0615915443745632,28350.226008513055,49,49,49
GHA,GH,2166.0,21508.0,21508.0,kukugbini,,-0.32846501,10.4201,3,,,2008,8.0,19.0,60,3,,,60,5,,,60,0,,,1,30242,0.05,0.0833333333333333,0.0,0.1218553459119496,56529.19868905448,50,50,50
GHA,GH,2162.0,21421.0,21421.0,kurawura,52647.0,-1.465337,8.7399797,3,,,2010,,,17,8,,,0,0,,,0,0,,,1,5611,0.4705882352941176,,,,2332.5422467611784,51,51,51
GHA,GH,2168.0,21551.0,21551.0,kusali,,-2.1746399,10.9055,3,,,2008,10.0,19.0,60,0,,,60,0,,,60,0,,,1,30197,0.0,0.0,0.0,0.0,28847.58602104012,52,52,52
GHA,GH,2166.0,21503.0,21503.0,kwame kwesi,,-2.1748,8.47081,3,,,2008,8.0,18.0,60,1,,,60,0,,,60,0,,,1,30252,0.0166666666666666,0.0,0.0,0.0157232704402515,55167.640413833935,53,53,53
GHA,GH,2162.0,21428.0,21428.0,kyeamekrom sda,,-0.4807749999999999,7.77859,3,,,2008,9.0,19.0,60,9,,,60,1,,,60,0,,,1,30255,0.15,0.0166666666666666,0.0,0.1548742138364779,27849.844737186224,54,54,54
GHA,GH,2166.0,21528.0,21528.0,lijobilbu,,-0.052765,9.27192,3,,,2008,6.0,16.0,60,7,,,60,0,,,60,1,,,1,30265,0.1166666666666666,0.0,0.0166666666666666,0.1239517819706498,23167.7407622012,55,55,55
GHA,GH,2166.0,21521.0,21521.0,lorigbee,,-2.5272,9.45928,3,,,2008,9.0,20.0,60,1,,,60,6,,,60,0,,,1,30240,0.0166666666666666,0.1,0.0,0.1084905660377358,21422.17075512754,56,56,56
GHA,GH,2162.0,21421.0,21421.0,mahama,52648.0,-1.620761,8.2466145,3,,,2010,,,11,7,,,0,0,,,0,0,,,1,5620,0.6363636363636364,,,,29.951332952974784,57,57,57
GHA,GH,2162.0,21421.0,21421.0,mahama akura,,-1.6210300000000002,8.24662,3,,,2008,8.0,17.0,60,1,,,60,0,,,60,0,,,1,30258,0.0166666666666666,0.0,0.0,0.0157232704402515,29.951332952974784,58,58,58
GHA,GH,2166.0,21505.0,21505.0,mpaha ti ahmadiyya,,-1.1089244,8.7492566,1,,,2008,10.0,21.0,60,0,,,60,7,,,60,3,,,1,30262,0.0,0.1166666666666666,0.05,0.1517295597484276,23211.843477335886,59,59,59
GHA,GH,2162.0,21422.0,21422.0,nana yaa akura,,-1.54506,8.05945,3,,,2008,6.0,15.0,22,6,,,22,0,,,22,0,,,1,30201,0.2727272727272727,0.0,0.0,0.2572898799313893,20086.73249225243,60,60,60
GHA,GH,2161.0,21384.0,21384.0,nimereso,,-1.85569,6.08024,3,,,2008,11.0,18.0,60,2,,,60,2,,,60,0,,,1,30216,0.0333333333333333,0.0333333333333333,0.0,0.0618448637316561,35819.847210102875,61,61,61
GHA,GH,2170.0,21603.0,21603.0,nkwanta,,-2.46429,5.44307,3,,,2008,12.0,16.0,60,0,,,60,0,,,60,0,,,1,30260,0.0,0.0,0.0,0.0,34881.16881509125,62,62,62
GHA,GH,2164.0,21459.0,21459.0,nsakye,,-0.2328,5.7834900000000005,3,,,2008,9.0,15.0,60,3,,,60,2,,,60,0,,,1,30196,0.05,0.0333333333333333,0.0,0.0770440251572327,42534.548483759,63,63,63
GHA,GH,2162.0,21416.0,21416.0,nseseresu asuhyiae,,-2.6790099,7.35144,3,,,2008,9.0,58.0,60,1,,,60,0,,,60,0,,,1,30246,0.0166666666666666,0.0,0.0,0.0157232704402515,38625.799179155525,64,64,64
GHA,GH,2168.0,21553.0,21553.0,nyagli /a,,-2.40027,10.1322,3,,,2008,8.0,15.0,60,0,,,60,0,,,60,0,,,1,30241,0.0,0.0,0.0,0.0,31102.884111582345,65,65,65
GHA,GH,2166.0,21509.0,21509.0,nyensung,52631.0,-0.3777781,9.9218511,1,,,2008,,,60,1,,,60,0,,,60,0,,,1,5647,0.0166666666666666,0.0,0.0,0.0157232704402515,8326.067003715742,66,66,66
GHA,GH,2166.0,21510.0,21510.0,nyensung,,-0.30299,9.9209,3,,,2008,4.0,17.0,60,1,,,60,0,,,60,0,,,1,30225,0.0166666666666666,0.0,0.0,0.0157232704402515,8326.067003715742,67,67,67
GHA,GH,2164.0,21470.0,21470.0,oworobong atifi da,,-0.300385,6.3551,3,,,2008,6.0,15.0,60,1,,,60,0,,,60,0,,,1,30218,0.0166666666666666,0.0,0.0,0.0157232704402515,20633.47138215199,68,68,68
GHA,GH,2166.0,21528.0,21528.0,sabare,,-0.26068,9.28102,3,,,2008,9.0,19.0,60,6,,,60,4,,,60,0,,,1,30267,0.1,0.0666666666666666,0.0,0.1509433962264151,23167.7407622012,69,69,69
GHA,GH,2168.0,21551.0,21551.0,sakalo basic,,-2.03469,10.6826,3,,,2008,9.0,27.0,60,0,,,60,0,,,60,0,,,1,30205,0.0,0.0,0.0,0.0,21982.90649621261,70,70,70
GHA,GH,2161.0,21404.0,21404.0,sekyere methodist,,-1.37612,6.92548,3,,,2008,9.0,15.0,60,3,,,60,1,,,60,1,,,1,30226,0.05,0.0166666666666666,0.0166666666666666,0.076795073375262,5329.055549449507,71,71,71
GHA,GH,2166.0,21507.0,21507.0,solihiya islamic,,-0.50885,8.55702,3,,,2008,6.0,17.0,60,4,,,60,0,,,60,0,,,1,30272,0.0666666666666666,0.0,0.0,0.0628930817610062,40372.68119692309,72,72,72
GHA,GH,2162.0,21421.0,21421.0,soronoase,52651.0,-1.684028,8.1752586,3,,,2010,,,34,7,,,0,0,,,0,0,,,1,5616,0.2058823529411764,,,,1745.38545739419,73,73,73
GHA,GH,2169.0,21579.0,21579.0,south tongu district,,0.6393702,6.0252014,2,,,2012,6.0,13.0,0,0,,,0,0,,,0,0,,,1,29539,,,,,16124.961563124964,74,74,74
GHA,GH,2170.0,21589.0,21589.0,st james,,-3.01553,6.32644,3,,,2008,8.0,16.0,59,0,,,59,10,,,59,2,,,1,30254,0.0,0.1694915254237288,0.0338983050847457,0.1864569387456434,64159.11494399177,75,75,75
GHA,GH,2168.0,21550.0,21550.0,st mary,,-1.92346,10.8429,3,,,2008,11.0,18.0,60,0,,,60,0,,,60,0,,,1,30239,0.0,0.0,0.0,0.0,21982.90649621261,76,76,76
GHA,GH,2162.0,21421.0,21421.0,tahiru,52652.0,-1.639345,8.225462,3,,,2010,,,12,6,,,0,0,,,0,0,,,1,5621,0.5,,,,3133.755590918007,77,77,77
GHA,GH,2167.0,21531.0,21531.0,teshie,,-0.4714694,10.9662089,1,,,2008,11.0,19.0,60,6,,,60,2,,,60,0,,,1,30220,0.1,0.0333333333333333,0.0,0.1226415094339622,38791.65382540309,78,78,78
GHA,GH,2167.0,21539.0,21539.0,ti ahmadiyya,,-1.10636,10.9756,3,,,2008,7.0,16.0,60,1,,,60,0,,,60,1,,,1,30198,0.0166666666666666,0.0,0.0166666666666666,0.0311844863731656,32207.73559797328,79,79,79
GHA,GH,2162.0,21425.0,21425.0,trinity presby,,-0.6457200000000001,8.22476,3,,,2008,12.0,24.0,60,1,,,60,1,,,60,0,,,1,30212,0.0166666666666666,0.0166666666666666,0.0,0.0311844863731656,1350.8255658880878,80,80,80
GHA,GH,2166.0,21521.0,21521.0,vongbee,,-2.58733,9.63955,3,,,2008,7.0,15.0,60,0,,,60,1,,,60,0,,,1,30228,0.0,0.0166666666666666,0.0,0.0157232704402515,21422.17075512754,81,81,81
GHA,GH,2166.0,21526.0,21526.0,word miracle,,-1.82569,9.08243,3,,,2008,10.0,18.0,60,5,,,60,2,,,60,0,,,1,30263,0.0833333333333333,0.0333333333333333,0.0,0.1074423480083857,36307.59061848146,82,82,82
GHA,GH,2166.0,21527.0,21527.0,wungu,,-0.854408,10.3191987,1,,,2008,10.0,18.0,60,5,,,60,3,,,60,1,,,1,30253,0.0833333333333333,0.05,0.0166666666666666,0.1355476939203354,58425.80491318386,83,83,83
GHA,GH,2166.0,21527.0,21527.0,zanwara,,-1.34494,10.1355,3,,,2008,9.0,19.0,60,4,,,60,0,,,60,0,,,1,30231,0.0666666666666666,0.0,0.0,0.0628930817610062,42663.92418021847,84,84,84
